index	name	station	fc	amplitude	type	basin	wtype	magnitude	depth	latitude	longitude	azimuth	slatitude	slongitude	PGAtoth	PGAtotv	PGVtoth	PGVtotv	PGDtoth	PGDtotv	RMSh	RMSv	CAVh	CAVv	Ecumh	Ecumv	t_5_95h_1	t_5_95h_2	t_5_95v_1	t_5_95v_2	Tdh	Tdv	ariash	ariasv	PredPSa_h	PredPeriod_h	SI_h	PredPSa_v	SI_v	PredPSa_hw	PredPeriod_hw	SI_hw	PredPSa_vw	PredPeriod_vw	SI_vw	Tmh	Fmh	Tmv	Fmv	Peak Period controlled by	PSa difference	SI difference
11212	2011_03_11	TKY007	0.54	0.43	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	4.512	35.71	139.69	33.08214711	10.34387467	9.857123533	4.118275933	6.22808413	3.1301632	2.519580702	1.148052473	360.9789721	180.1753944	2663.423775	552.9771711	322.5	354.75	313.8	355.95	32.4	42.3	426.4726078	88.54378279	100.3380005	0.83	124.4125178	32.1837629	46.78703695	103.3292131	0.83	138.4324396	33.24990219	0.83	55.71741724	1.305214556	1.243545201	0.993385088	1.335640934	Body	2.991212541	1.112688997
11357	2011_04_11	TCG005	0.33	0.73	Pro	Kanto	Rayleigh	5.9	11	36.97	140.63	4.511	36.81	139.93	33.43231156	7.108822222	8.709944133	2.1871832	5.72948411	0.95816232	2.650464298	0.90776825	363.9126244	167.2526733	3061.126755	359.0768225	146.55	187.95	140.7	226.95	41.55	86.4	490.1535843	57.49608092	111.1337483	0.32	91.8698305	24.1794766	38.70144824	111.5706037	0.32	95.22410764	25.51662533	0.71	41.045945	0.631123506	2.320018891	1.329176732	1.349437859	Body	0.436855412	1.036511193
11200	2011_03_14	IBR013	0.59	0.12	Ret	Kanto	Rayleigh	5.2	40	36.9	141.2	5.509	36.16	140.49	33.74922978	11.66967511	7.120628867	1.328730333	1.30653069	0.27092232	2.030571412	0.755241765	175.4332795	86.08402327	1450.342726	200.6347259	145.35	164.25	137.1	186.75	19.05	49.8	232.231705	32.1260235	99.21416605	0.41	111.0890959	38.11902362	27.17337625	100.9218571	0.41	115.4425423	38.41219542	0.42	30.75089687	0.74396761	1.861994963	0.633010568	1.971921989	Body	1.707691066	1.039188782
11143	1994_01_17	24461	0.23	0.93	Ret	Los_Angeles	Rayleigh	6.7	19	34.21	-118.54	1.602	34.07	118.15	33.8894288	20.84877241	5.00481854	2.755313525	1.21190258	0.60870158	4.616046404	2.421503525	305.5503412	158.3027076	3824.765326	1052.530459	67.5	92.16666667	66.33333333	91.16666667	24.83333334	25.00000001	612.4288813	168.5332293	161.0653311	0.67	145.1142711	77.15364901	72.4495859	158.2712936	0.66	192.9804926	79.06236364	0.63	90.44613136	0.821379432	1.439604666	0.742090016	1.598902768	Body	-2.794037472	1.329851924
11667	Tohoku	KNG008	0.33	1.38	Pro	Kanto	Rayleigh	9	24	38.1	142.86	1.338	35.58	139.33	34.49583867	20.266984	6.9505236	4.339868667	8.15058792	9.61924113	3.752081558	1.783865222	679.4216997	350.4758629	6514.648188	1472.551542	180.75	256.2	178.65	258.45	75.6	79.95	1043.13817	235.787824	106.4546244	0.89	172.3606766	55.98526331	88.70599681	110.8753408	0.76	190.0668815	63.23192469	1.59	103.3860619	0.923414169	1.53285765	0.997566567	1.381596683	Surface	4.420716339	1.102727636
11668	Tohoku	KNG008	0.33	1.38	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.479	35.58	139.33	34.49583867	20.266984	6.9505236	4.339868667	8.15058792	9.61924113	3.752081558	1.783865222	679.4216997	350.4758629	6514.648188	1472.551542	180.75	256.2	178.65	258.45	75.6	79.95	1043.13817	235.787824	106.4546244	0.89	172.3606766	55.98526331	88.70599681	110.8753408	0.76	190.0668815	63.23192469	1.59	103.3860619	0.923414169	1.53285765	0.997566567	1.381596683	Surface	4.420716339	1.102727636
11091	2011_03_11	SIT010	0.17	0.39	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	4.143	35.91	139.65	34.70641556	10.07701289	8.304969133	1.900953067	4.07556266	1.3758607	3.535617062	0.991138876	605.6752055	184.8736597	5244.6217	412.1475735	287.4	343.8	278.85	354.15	56.55	75.45	839.7790522	65.99387304	140.6174367	0.8	140.0886246	34.60254754	36.23071453	140.5200872	0.8	150.3768414	35.18714944	0.57	38.97976583	0.870716888	1.407539006	1.047461797	1.457206728	Body	-0.097349461	1.073440772
11127	1994_01_17	14242	0.35	0.55	Ret	Los_Angeles	Rayleigh	6.7	19	34.21	-118.54	1.457	33.84	118.19	34.77876809	12.37032671	5.431627031	2.180249356	2.27476969	0.88612968	4.355596405	1.575467002	341.0504715	127.2586973	3519.161388	460.4288679	70.33333333	108.1666667	67	112.3333333	38.00000001	45.5	563.4949828	73.72476804	99.90439829	0.6	143.2364638	38.10044915	48.58301218	98.88444462	0.6	150.8395232	39.23611922	0.54	48.88857197	1.08615062	1.284438523	1.00139408	1.432764774	Body	-1.019953669	1.053080475
11411	Tohoku	CHB025	0.29	1.74	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.732	34.97	139.95	34.81750222	13.44553778	13.06699967	5.490831467	15.81808239	8.5718927	3.29769769	1.772996393	802.8082653	461.074648	5867.503765	1696.084172	198.6	313.05	201.15	328.05	114.6	127.05	939.5161428	271.5803045	121.4260468	1.46	162.009205	42.77151075	75.27643492	118.6133409	1.53	175.2612217	55.91331394	2.41	89.40084382	1.618671165	0.820736851	1.647324699	0.874918139	Body	-2.812705886	1.081797925
11122	Tohoku	KNG004	0.25	1.3	Pro	Kanto	Rayleigh	9	24	38.1	142.86	1.558	35.14	139.62	35.22291956	16.792248	10.905781	8.122342333	22.72852001	7.82642286	3.770733161	2.063278622	883.9137655	492.9594727	7671.553134	2296.928379	215.55	313.5	217.35	320.55	98.1	103.35	1228.384045	367.7886505	107.924213	1.62	182.648594	58.29309315	93.99992131	109.5561653	1.62	187.4675723	61.09117345	2.8	93.60272325	1.316621623	1.18065006	1.673905381	0.860271487	Body	1.631952298	1.026383878
11123	Tohoku	KNG004	0.25	1.3	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.7	35.14	139.62	35.22291956	16.792248	10.905781	8.122342333	22.72852001	7.82642286	3.770733161	2.063278622	883.9137655	492.9594727	7671.553134	2296.928379	215.55	313.5	217.35	320.55	98.1	103.35	1228.384045	367.7886505	107.924213	1.62	182.648594	58.29309315	93.99992131	109.5561653	1.62	187.4675723	61.09117345	2.8	93.60272325	1.316621623	1.18065006	1.673905381	0.860271487	Body	1.631952298	1.026383878
11410	2008_07_29	FUL	0.69	0.08	Ret	Los_Angeles	Rayleigh	5.4	13.6	33.95	-117.8	4.815	33.87	117.92	35.31082791	5.928217323	6.547415929	1.284963934	1.26290957	0.29126282	1.923185406	0.54785983	195.9860172	76.68424299	1639.114927	133.0166521	69.16666667	92.16666667	69.66666667	107.1666667	23.16666667	37.66666667	262.4582779	21.29888567	90.340114	0.68	113.7183405	18.68655271	27.41004632	90.09684272	0.68	116.362477	21.23205736	1.05	28.52298867	0.872337498	1.340820564	0.969599504	1.279870156	Body	-0.243271274	1.023251628
11263	2008_07_29	13068	0.56	0.07	Ret	Los_Angeles	Rayleigh	5.4	13.6	33.95	-117.8	1.542	33.86	117.74	35.3955647	14.58770378	5.300784194	1.677016226	1.07623508	0.38418579	2.060002246	1.182809072	82.09001344	53.94835668	812.6511882	267.9156483	87.33333333	94.33333333	86.83333333	96	7.16666667	9.33333334	130.1232927	42.89917598	86.22162756	0.6	82.5055329	52.33314851	35.79430778	85.28497032	0.6	85.61713498	51.98309462	0.36	36.18321107	0.656146102	1.745094453	0.551774819	2.155706877	Body	-0.936657236	1.03771386
11205	1999_10_16	23842	0.46	0.47	Ret	Los_Angeles	Rayleigh	7.1	6	34.6	-116.27	5.131	34	117.94	35.4008027	9.077714997	9.429951771	1.527269669	7.97167754	0.59184789	4.125230393	1.20866201	291.7395316	101.5316786	3360.961412	288.5206169	85	106.1666667	65.5	116.3333333	21.33333334	51	538.1636943	46.19848371	180.6820071	0.66	152.3618146	37.10034138	38.10912575	186.7180313	0.66	167.1300536	41.20754129	0.68	49.25771052	0.966248225	1.223078967	1.007943459	1.26899131	Body	6.036024178	1.096928742
11669	2011_03_11	IBR015	0.45	0.5	Ret	Kanto	Rayleigh	6.1	27	37.42	141.32	4.825	36.07	139.91	35.64394667	17.65895467	6.948709333	2.566428133	4.57443417	1.64111448	4.944724427	1.798430382	756.9889909	292.4603511	8108.941881	1072.672788	88.65	179.7	87.9	189.75	91.2	102	1298.419584	171.7584582	147.3752669	0.83	151.8581526	67.19189293	59.01174072	147.7492151	0.83	178.0588043	68.09276935	0.55	66.32898676	0.78550764	1.692716576	0.889566953	1.633271041	Body	0.37394817	1.172533718
11236	2011_03_14	IBR013	0.45	0.12	Pro	Kanto	Rayleigh	5.2	40	36.9	141.2	5.722	36.16	140.49	35.95325689	11.05565289	7.137182267	1.037353933	1.28884565	0.22241271	2.022561976	0.778729342	180.0039144	89.18148427	1438.923756	213.3080195	145.35	166.2	137.25	186.6	21	49.5	230.4032773	34.15529597	91.98667977	0.4	109.0526479	37.71215726	28.62583887	91.43674529	0.46	121.5638876	38.41219542	0.42	30.75089687	0.808360693	1.701574486	0.669795909	1.902003792	Surface	-0.549934473	1.114726601
11350	2011_03_11	CHB017	0.14	1.26	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	4.764	35.3	140.08	36.164116	15.74003244	13.92438067	2.873508867	6.21544637	1.85747146	4.572962651	1.587252567	835.6550761	350.5679351	8773.624316	1057.001982	104.25	193.2	96	222.9	89.1	127.05	1404.849832	169.2492182	140.8315242	0.55	206.7679362	41.41794814	58.03466608	141.2972422	0.55	218.880907	45.06757094	0.91	65.34004667	1.090710602	1.273946184	1.130529723	1.274444226	Body	0.465717965	1.058582443
11331	2008_07_29	14872	0.62	0.07	Ret	Los_Angeles	Rayleigh	5.4	13.6	33.95	-117.8	4.344	33.87	118.18	36.23961959	3.641519374	6.01367682	0.456189531	0.8159612	0.17679483	2.304178247	0.501765481	141.565148	45.00459798	1075.120594	50.98314203	86	115.1666667	79.83333333	136.6666667	29.33333334	57.00000001	172.1504057	8.163520105	104.3706024	0.59	96.34067666	9.594312907	14.09727926	102.328106	0.59	106.2730704	11.5093184	1.41	15.47038974	0.740344596	1.540816303	0.892508172	1.426186472	Body	-2.042496393	1.103096575
11096	Tohoku	KNG004	0.08	2.92	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.119	35.14	139.62	36.531644	17.26587956	11.9903362	8.766150667	21.31873136	6.97849631	3.859027363	2.120057005	907.7431552	514.5421621	8035.02834	2425.083931	214.05	313.2	215.4	326.55	99.3	111.3	1286.584404	388.3091673	100.922198	0.53	174.9359073	61.1776916	93.66688617	102.2023532	0.53	175.0506154	61.09117345	2.8	93.60272325	1.377766015	1.185210275	1.718952738	0.841452093	Body	1.280155149	1.000655715
11094	2011_03_11	TKY015	0.16	0.89	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	4.493	35.73	139.81	36.63233689	13.272584	8.2044996	2.3323782	4.64021333	1.3792372	4.237233672	1.479556433	725.7034653	281.5635393	7532.663292	918.4315513	247.65	331.65	237.75	335.25	84.15	97.65	1206.144733	147.0610507	179.8171951	0.78	191.3309896	38.90645436	54.21973193	179.8055545	0.78	196.6629284	39.35388434	0.55	54.91742616	1.090176985	1.088110317	0.970563436	1.599485335	Body	-0.011640652	1.027867617
11160	1999_10_16	13883	0.43	0.8	Ret	Los_Angeles	Rayleigh	7.1	6	34.6	-116.27	5.798	33.85	117.86	36.76244001	11.78591569	10.43031189	2.9931192	10.12196749	1.07285147	3.738065925	1.164918177	269.668397	102.7472994	2815.587134	273.4424288	83.5	108.8333333	66.5	118.5	25.5	52.16666667	450.8373015	43.78413484	129.2544243	1.27	181.1357603	36.02556898	48.37379996	130.4516574	1.11	183.6042138	36.83642675	1.37	53.3704536	1.441823666	0.88585052	1.394120145	0.968939465	Surface	1.197233008	1.013627643
11282	2012_04_29	CHB011	0.24	0.14	Pro	Kanto	Rayleigh	5.8	48	35.72	140.6	4.674	35.6	140.5	36.81296844	6.504111111	6.303198533	0.990028733	2.3017687	0.20252814	2.005707011	0.770013762	210.9165525	95.2179288	1451.246967	213.8963208	142.65	180	141.3	187.35	37.5	46.2	232.3764939	34.24949593	98.86562501	0.79	115.9814343	29.81535659	24.34096901	99.65824701	0.79	122.0258335	29.79685342	0.64	24.80322074	0.894995301	1.32142796	0.67894525	1.698721361	Body	0.792621994	1.052115231
11090	Tohoku	KNG007	0.12	1.39	Pro	Kanto	Rayleigh	9	24	38.1	142.86	1.508	35.34	139.49	36.822248	27.33480356	15.41328907	4.840440333	15.9781165	11.2290199	4.899445725	2.105151793	1228.283256	494.9348757	12951.66489	2391.104351	187.05	305.4	183	280.05	118.5	97.2	2073.845834	382.8682906	159.1708735	1.14	236.2054711	76.04567858	86.54290803	162.2358084	1.14	238.8298253	75.15683159	0.84	93.09302578	1.435947033	0.915617972	1.041475289	1.261070615	Body	3.064934905	1.011110471
11091	Tohoku	KNG007	0.12	1.39	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.649	35.34	139.49	36.822248	27.33480356	15.41328907	4.840440333	15.9781165	11.2290199	4.899445725	2.105151793	1228.283256	494.9348757	12951.66489	2391.104351	187.05	305.4	183	280.05	118.5	97.2	2073.845834	382.8682906	159.1708735	1.14	236.2054711	76.04567858	86.54290803	162.2358084	1.14	238.8298253	75.15683159	0.84	93.09302578	1.435947033	0.915617972	1.041475289	1.261070615	Body	3.064934905	1.011110471
11141	1994_01_17	24401	0.25	0.58	Ret	Los_Angeles	Rayleigh	6.7	19	34.21	-118.54	1.808	34.12	118.13	36.87023481	21.36918047	5.404813212	3.230304955	0.95762001	1.07611072	3.414254911	2.400844579	198.3777275	135.7316601	2092.45606	1034.647838	65.83333333	85.16666667	66.5	79.83333333	19.50000001	13.5	335.0481441	165.6698291	104.3260334	0.49	108.1214206	73.60181102	65.91490352	108.0299899	0.69	116.0581928	73.60898508	0.62	67.9366779	0.726163634	1.68360748	0.645864216	1.806804531	Surface	3.703956501	1.073406103
11160	2011_03_11	KNG002	0.13	1.14	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	4.347	35.44	139.63	36.99555022	15.163772	10.80311187	2.813022667	7.00820532	2.15996133	4.791890759	1.620895193	924.2681112	365.8030934	9633.79816	1102.28423	102.75	203.55	93.75	231.9	100.95	138.3	1542.582545	176.4999001	204.8023604	0.8	196.3037804	39.59798174	58.00566099	207.4024193	0.8	211.8179364	39.92362927	1.09	63.41033824	1.044308434	1.145272906	1.23242476	1.210534168	Body	2.600058901	1.079031367
11471	2012_04_29	CHB011	0.25	0.1	Ret	Kanto	Rayleigh	5.8	48	35.72	140.6	4.647	35.6	140.5	37.02810267	6.982667556	6.263668067	0.819192533	2.14323151	0.15449825	2.032035893	0.770004101	218.1622496	96.80703493	1489.598031	213.8909533	142.65	180.45	141.45	189.3	37.95	48	238.517341	34.24863648	98.3818173	0.79	119.9456682	29.48513307	23.45033344	99.61204316	0.79	121.3341322	29.79685342	0.64	24.80322074	0.904628362	1.307049506	0.67683742	1.699269221	Body	1.230225861	1.011575775
11760	1996_09_11	IBR007	0.3	0.05	Ret	Kanto	Rayleigh	6.2	53	35.64	141.2	4.254	36.35	140.6	37.04753555	10.5075418	6.215887813	1.248145688	0.95088646	0.1560496	1.592440566	0.509256736	97.19502319	38.74427144	802.9569126	82.11818476	146.24	158.56	135.04	161.6	12.48	26.72	128.5710264	13.14892385	98.85943776	0.52	91.61769974	30.27022297	23.17634738	99.46526885	0.52	93.3351456	30.42279256	0.54	23.32018345	0.651222866	1.776085411	0.614169354	1.845349004	Body	0.605831093	1.018745787
11166	2011_03_11	TKY016	0.23	0.84	Ret	Kanto	Rayleigh	6.1	27	37.42	141.32	4.406	35.65	139.8	37.10015244	15.92354044	11.057209	3.362936933	5.71459447	1.78134352	4.270158729	1.85951715	906.1572711	418.1503975	7650.181926	1450.721681	98.7	231.3	93.15	246.6	132.75	153.6	1224.962046	232.2923841	129.549092	0.86	194.6394698	59.1615963	63.75174659	143.9228561	0.87	227.9988572	57.14716072	0.76	71.165818	1.415502469	0.974221696	1.039558072	1.350525562	Body	14.3737641	1.171390662
11545	Tohoku	SIT005	0.07	6.12	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.226	36.06	139.26	37.17449689	14.29316578	5.492850467	3.8710826	5.35547224	4.27056995	2.632108915	1.422675197	543.4471383	316.9779367	3738.000965	1092.051744	191.1	267.3	196.2	275.55	76.35	79.5	598.5360026	174.8614544	103.7542007	0.6	115.607516	47.56901031	53.04221591	103.8883223	0.6	115.8975497	48.04084555	0.46	53.23672177	0.79899384	1.608360798	0.82497208	1.644226615	Body	0.134121549	1.002508779
11107	1992_06_28	14403	0.2	0.85	Ret	Los_Angeles	Rayleigh	7.3	1.1	34.22	-116.43	5.633	33.93	118.26	37.39126242	6.944965282	10.79167208	2.758713545	11.15411366	2.5253528	4.383496977	1.152570325	374.1586765	113.7432064	3833.401704	265.0194668	78.66666667	120.5	68.66666667	128.8333333	42	60.33333333	613.8117549	42.43543373	107.6564502	2.16	164.4022649	21.96998455	32.80688937	113.925968	2.16	187.9480105	29.31851109	1.71	43.76044617	1.57201496	0.885215907	1.270382829	1.138473798	Body	6.269517759	1.143220323
11206	2011_03_11	CHB017	0.17	1.18	Ret	Kanto	Rayleigh	6.1	27	37.42	141.32	5.15	35.3	140.08	37.59802044	12.01276978	9.4210018	3.028905933	6.65524888	2.22318827	4.43074662	1.580261959	823.7292786	342.0977962	8236.402376	1047.711949	104.25	193.2	95.4	220.05	89.1	124.8	1318.828807	167.7616799	138.5447663	0.64	186.1634673	44.05963926	56.22657651	145.0886936	1.54	218.9831607	45.06757094	0.91	65.34004667	1.061686041	1.289516005	1.132983879	1.272885915	Surface	6.543927278	1.176295026
11673	2011_03_11	TKY025	0.15	0.83	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	4.25	35.71	139.9	37.709568	9.795501778	6.888520933	2.309749067	4.30547115	1.86028415	3.533932552	1.219221113	564.9866419	213.6560462	5239.625392	623.6611266	285.75	335.55	276.75	341.85	49.95	65.25	838.9790336	99.86183555	125.7588784	1.1	158.3849786	37.09459917	49.50434267	184.2037991	1.11	183.2844548	38.95224223	0.95	55.37568464	1.013294904	1.36530514	1.03078288	1.331397859	Body	58.44492064	1.157208571
11089	2011_03_11	SIT003	0.17	1.13	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	4.96	36.07	139.7	37.96094178	11.08346978	8.391230333	2.391501533	3.59585494	1.27636687	5.630038491	1.522985811	1160.991427	341.6384268	13298.61623	973.1402589	183.15	293.25	177.3	310.8	110.25	133.65	2129.400359	155.8211156	210.0976465	1.32	228.6485524	42.02605545	49.38940348	220.518198	1.31	240.6616857	45.39308485	0.98	57.06884793	1.246982202	1.017696568	1.221235041	1.18802183	Body	10.42055158	1.05253973
11676	2011_04_11	KNG206	0.52	0.62	Ret	Kanto	Rayleigh	5.9	11	36.97	140.63	4.541	35.1	139.38	38.08118089	8.014199556	6.803385933	2.373253467	1.99989407	0.9063556	2.904867023	0.837490132	538.8815911	185.0525859	4385.781695	364.5473073	166.8	232.05	166.35	274.65	65.4	108.45	702.259916	58.37202561	141.1710428	0.86	178.215791	29.70813139	42.56146309	168.3117746	0.95	202.1086856	37.39071394	1.84	55.77250582	1.065206099	1.234347813	1.465490537	0.940483337	Surface	27.14073185	1.134067214
11108	1992_06_28	23525	0.67	0.45	Ret	Los_Angeles	Rayleigh	7.3	1.1	34.22	-116.43	5.637	34.06	117.75	38.0976778	15.51100402	11.85172728	2.603038508	5.89049083	0.98939591	5.56720312	1.969589159	423.2305911	164.0217397	6183.253364	773.9166661	78	105.5	73.66666667	108.1666667	27.66666667	34.66666667	990.0745842	123.9210455	219.2338412	1.77	248.5220126	46.42422793	68.23039031	223.5045631	1.82	265.6784289	53.89373686	1.62	75.29869272	1.525118429	0.800637719	0.911084586	1.424831969	Body	4.270721885	1.06903379
11174	Tohoku	CHB022	0.14	1.59	Pro	Kanto	Rayleigh	9	24	38.1	142.86	4.845	35.31	139.86	38.31174	18.641112	15.49244373	7.2918894	21.95367805	11.24920008	5.118357547	2.473284711	1350.195049	656.9673055	14134.90644	3300.501408	206.55	346.35	210.6	350.1	139.95	139.65	2263.308778	528.4827206	118.6772524	0.77	200.4164631	65.43385769	102.1636303	119.3520819	0.77	207.7247294	65.31355976	1.01	105.4899824	1.448977442	1.099085088	1.377313218	1.047891606	Body	0.674829577	1.036465399
11175	Tohoku	CHB022	0.14	1.59	Ret	Kanto	Rayleigh	9	24	38.1	142.86	1.703	35.31	139.86	38.31174	18.641112	15.49244373	7.2918894	21.95367805	11.24920008	5.118357547	2.473284711	1350.195049	656.9673055	14134.90644	3300.501408	206.55	346.35	210.6	350.1	139.95	139.65	2263.308778	528.4827206	118.6772524	0.77	200.4164631	65.43385769	102.1636303	119.3520819	0.77	207.7247294	65.31355976	1.01	105.4899824	1.448977442	1.099085088	1.377313218	1.047891606	Body	0.674829577	1.036465399
11350	2011_03_11	CHB028	0.14	0.76	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	3.634	35.77	139.97	38.42688711	12.61274533	8.022127133	3.391658667	5.48224432	1.92461295	3.396767026	1.484734684	530.0750462	251.7447441	4840.778904	924.8715776	284.7	336	280.65	345.15	51.45	64.65	775.1149563	148.0922403	131.9558779	1.17	176.8871561	43.05244117	62.65218631	139.0893232	1.17	188.6084781	43.07240375	0.67	66.12288658	1.122328127	1.253748849	1.180033214	1.297823969	Body	7.133445307	1.066264404
11155	Tohoku	TCG003	0.24	0.33	Pro	Kanto	Rayleigh	9	24	38.1	142.86	4.887	36.81	139.72	38.50776178	16.62250044	7.8033488	4.0705878	6.74900353	7.48691744	3.949036273	1.711022307	766.8023138	382.7842156	8414.221544	1579.585142	206.25	262.5	193.5	282.75	56.4	89.4	1347.301559	252.9262527	161.8242662	0.35	124.5961791	50.52496813	68.0427405	162.2066379	0.35	125.0626915	50.03829638	0.5	67.93433056	0.56038195	2.320849953	0.925508148	1.644812225	Body	0.38237165	1.003744195
11164	Tohoku	KNG007	0.19	0.92	Pro	Kanto	Rayleigh	9	24	38.1	142.86	4.547	35.34	139.49	38.82945467	29.574064	15.9001768	6.265198733	15.9443856	11.12895678	4.793042124	2.138505246	1200.028546	499.1042753	12395.21855	2467.472588	185.7	302.7	183	277.65	117.15	94.8	1984.746562	395.0965217	159.2661425	1.14	225.4870998	75.38028544	92.0305051	160.1282206	1.14	234.7031012	75.15683159	0.84	93.09302578	1.42985524	0.919904563	1.072040104	1.237829338	Body	0.862078116	1.040871524
11165	Tohoku	KNG007	0.19	0.92	Ret	Kanto	Rayleigh	9	24	38.1	142.86	1.405	35.34	139.49	38.82945467	29.574064	15.9001768	6.265198733	15.9443856	11.12895678	4.793042124	2.138505246	1200.028546	499.1042753	12395.21855	2467.472588	185.7	302.7	183	277.65	117.15	94.8	1984.746562	395.0965217	159.2661425	1.14	225.4870998	75.38028544	92.0305051	160.1282206	1.14	234.7031012	75.15683159	0.84	93.09302578	1.42985524	0.919904563	1.072040104	1.237829338	Body	0.862078116	1.040871524
11543	Tohoku	SIT005	0.16	2.11	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.955	36.06	139.26	39.563736	13.82301067	5.517493867	3.680210133	7.09152851	7.93954353	2.911229177	1.405278719	554.7363982	311.4355431	4572.82401	1065.507807	197.4	260.85	195.9	274.35	63.6	78.6	732.2094962	170.6111874	126.619796	0.8	121.9288822	48.17161036	51.66658082	126.5253808	0.8	123.8752079	48.04084555	0.46	53.23672177	0.733518013	1.670587721	0.802050973	1.659798623	Body	-0.094415264	1.015962795
